mouse_id,day,a,b,V0,V_true,V_obs
3,42,1.3638656226944168,0.07985168143912114,59.66147012409296,2406.4754737399126,2399.4569818161863
3,49,1.3638656226944168,0.07985168143912114,59.66147012409296,2853.7307585523545,2858.5437949227376
3,56,1.3638656226944168,0.07985168143912114,59.66147012409296,3437.8816129522247,3436.112525321164
4,0,1.3753088238603528,0.09835890781568196,37.681313118669195,37.681313118669195,31.724842589244123
4,7,1.3753088238603528,0.09835890781568196,37.681313118669195,167.88279830865403,172.48060104296815
4,14,1.3753088238603528,0.09835890781568196,37.681313118669195,392.0816027186039,396.27087169244294
4,21,1.3753088238603528,0.09835890781568196,37.681313118669195,672.1741000173358,670.725414583074
4,28,1.3753088238603528,0.09835890781568196,37.681313118669195,849.7607594399833,848.7678528230242
4,35,1.3753088238603528,0.09835890781568196,37.681313118669195,1178.1012967771849,1181.7326164651615
4,42,1.3753088238603528,0.09835890781568196,37.681313118669195,1442.7047947602912,1441.7014790447322
4,49,1.3753088238603528,0.09835890781568196,37.681313118669195,1510.798990306316,1501.1444493037152
4,56,1.3753088238603528,0.09835890781568196,37.681313118669195,1756.6016657462233,1759.036348533223
5,0,1.2493204029257128,0.10312083511156328,41.867406792614915,41.867406792614915,42.02613316467476
5,7,1.2493204029257128,0.10312083511156328,41.867406792614915,139.54210914235182,141.1441267454003
5,14,1.2493204029257128,0.10312083511156328,41.867406792614915,282.6913039716924,271.9728728270497
5,21,1.2493204029257128,0.10312083511156328,41.867406792614915,522.4946598873497,525.9439070256424
5,28,1.2493204029257128,0.10312083511156328,41.867406792614915,741.3483051503356,735.4999626355593
5,35,1.2493204029257128,0.10312083511156328,41.867406792614915,858.7841778257678,858.6724380729443
5,42,1.2493204029257128,0.10312083511156328,41.867406792614915,1004.4016902641752,1001.104778586983
5,49,1.2493204029257128,0.10312083511156328,41.867406792614915,988.4912084537966,985.7314233798752
5,56,1.2493204029257128,0.10312083511156328,41.867406792614915,1112.3889608684456,1120.8587505665355
6,0,1.4176094923839668,0.09135847218782468,53.19267520795661,53.19267520795661,51.34943791644335
6,7,1.4176094923839668,0.09135847218782468,53.19267520795661,234.88460180356913,237.73332731385443
6,14,1.4176094923839668,0.09135847218782468,53.19267520795661,512.510424883109,519.7642580832259
6,21,1.4176094923839668,0.09135847218782468,53.19267520795661,737.1455040064274,736.0639054712385
6,28,1.4176094923839668,0.09135847218782468,53.19267520795661,1056.5775890405478,1052.903504169385
6,35,1.4176094923839668,0.09135847218782468,53.19267520795661,1603.0966073184954,1602.5629112757188
6,42,1.4176094923839668,0.09135847218782468,53.19267520795661,1771.9225336961508,1776.4448870109375
6,49,1.4176094923839668,0.09135847218782468,53.19267520795661,1854.5497663224583,1860.1967407487743
6,56,1.4176094923839668,0.09135847218782468,53.19267520795661,1923.645301208386,1916.769505463159
7,0,1.1135454968350182,0.09795795453879545,51.1494012037701,51.1494012037701,49.64282239326348
7,7,1.1135454968350182,0.09795795453879545,51.1494012037701,150.9798501163871,153.46247732294435
7,14,1.1135454968350182,0.09795795453879545,51.1494012037701,266.80387491695063,268.8171711729394
7,21,1.1135454968350182,0.09795795453879545,51.1494012037701,351.38760692365685,349.5254426887428
7,28,1.1135454968350182,0.09795795453879545,51.1494012037701,546.2302537653073,551.5347068622918
7,35,1.1135454968350182,0.09795795453879545,51.1494012037701,670.708265032202,673.5113171665884
7,42,1.1135454968350182,0.09795795453879545,51.1494012037701,919.6233666393352,927.4907422273617
7,49,1.1135454968350182,0.09795795453879545,51.1494012037701,1111.4588025643654,1111.126659616593
7,56,1.1135454968350182,0.09795795453879545,51.1494012037701,1247.4177834726927,1245.8089608643802
8,0,1.4531811940663042,0.08866172670103042,47.915339472012775,47.915339472012775,40.84001510567618
8,7,1.4531811940663042,0.08866172670103042,47.915339472012775,222.506171654479,220.2854492880075
8,14,1.4531811940663042,0.08866172670103042,47.915339472012775,514.1663842442656,516.7736845868175
8,21,1.4531811940663042,0.08866172670103042,47.915339472012775,928.8464281906208,928.23916743354
8,28,1.4531811940663042,0.08866172670103042,47.915339472012775,1368.871012893209,1373.7437103752168
8,35,1.4531811940663042,0.08866172670103042,47.915339472012775,1676.5540547911394,1677.174909244654
8,42,1.4531811940663042,0.08866172670103042,47.915339472012775,2164.8566854158626,2164.8890114964274
8,49,1.4531811940663042,0.08866172670103042,47.915339472012775,2301.7406906032406,2304.416254031203
8,56,1.4531811940663042,0.08866172670103042,47.915339472012775,2399.4514323160133,2399.9529299734
